item_id,carrier_name,mode,region,country,capacity_type,capacity_unit,avg_transit_days,max_transit_days,min_transit_days,service_level,temperature_controlled,hazardous_capable,tracking_available,carrier_type,certifications,cost_per_kg,cost_per_shipment_base,currency,reliability_score,on_time_pct_typical
CARRI0626,Carrier_0626,sea,South,US,FTL,kg,15.52329606,22.12496612,12.57207409,standard,N,N,N,asset,C-TPAT|TAPA,16.7346,5666.91,USD,49.43,65.62
CARRI0627,Carrier_0627,rail,Central,IN,FTL,kg,7.936046233,19.29503094,6.137835283,standard,N,Y,Y,non-asset,,10.2494,15027.56,INR,66.77,83.23
CARRI0628,Carrier_0628,sea,East,CN,FTL,teu,20.78652551,30.17752423,15.03801063,express,Y,N,N,asset,ISO,19.9881,29203.31,CNY,35.95,57.45
CARRI0629,Carrier_0629,air,Central,DE,LTL,cbm,0.8,9.604522781,0.5,standard,N,N,Y,asset,TAPA|ISO,24.4091,5804.03,EUR,70.5,83.45
CARRI0630,Carrier_0630,multimodal,South,SG,parcel,kg,9.003492903,18.06043181,4.570558497,standard,Y,N,Y,non-asset,C-TPAT|ISO,27.6506,5843.23,SGD,67.42,76.85
CARRI0631,Carrier_0631,sea,South,CN,FTL,kg,19.54745518,24.16555808,18.90870964,express,N,N,Y,asset,TAPA|C-TPAT,15.9832,20507.16,CNY,57.37,84.16
CARRI0632,Carrier_0632,air,South,CN,parcel,kg,5.271970499,7.581182818,3.339121407,standard,N,Y,Y,non-asset,ISO,29.2478,8947.03,CNY,71.99,82.35
CARRI0633,Carrier_0633,rail,North,SG,LTL,teu,5.664618691,12.62376584,3.301288473,express,Y,N,Y,asset,C-TPAT,21.5271,5668.79,SGD,64.82,90.5
CARRI0634,Carrier_0634,rail,Central,IN,parcel,teu,2.476791378,10.30148021,0.5,express,Y,N,Y,asset,TAPA|ISO,35.2018,12847.21,INR,80.09,93.55
CARRI0635,Carrier_0635,rail,South,BR,FTL,cbm,8.225300143,17.63250964,2.268814778,express,N,N,N,non-asset,TAPA,27.7641,9918.79,BRL,67.73,85.74
CARRI0636,Carrier_0636,sea,East,IN,parcel,kg,16.87784518,23.61258139,14.57492784,standard,Y,Y,Y,asset,TAPA|ISO,12.4191,18685.09,INR,57.91,82.89
CARRI0637,Carrier_0637,sea,West,SG,LTL,teu,18.23175178,20.8259519,14.0549438,express,N,N,N,asset,C-TPAT,39.3424,13050.97,SGD,43.75,74.78
CARRI0638,Carrier_0638,sea,South,DE,FTL,cbm,20.21633898,26.07457889,16.69983397,express,Y,Y,N,asset,TAPA|ISO,27.027,11486.35,EUR,46.73,78.25
CARRI0639,Carrier_0639,rail,North,SG,parcel,teu,5.213830702,11.79779944,3.830461777,economy,N,N,N,asset,ISO,14.9762,9280.46,SGD,47.37,81.38
CARRI0640,Carrier_0640,sea,East,DE,LTL,teu,21.95650747,29.01825269,19.76685481,standard,N,N,Y,non-asset,TAPA|ISO,21.1573,9720.04,EUR,42.96,56.3
CARRI0641,Carrier_0641,sea,North,DE,LTL,cbm,16.71430688,23.49120188,13.38657155,express,N,N,N,non-asset,C-TPAT|TAPA,36.2103,12315.15,EUR,62.91,86.95
CARRI0642,Carrier_0642,sea,North,MX,FTL,kg,20.06897106,26.3251433,18.11023509,standard,N,N,N,non-asset,,9.8623,39656.94,MXN,35.55,53.19
CARRI0643,Carrier_0643,air,South,MX,FTL,kg,0.910999461,4.584455316,0.5,standard,Y,N,N,non-asset,,12.0113,4428.86,MXN,72.81,83.32
CARRI0644,Carrier_0644,sea,South,IN,parcel,kg,15.16639758,20.34564984,9.478927034,standard,Y,N,Y,non-asset,,14.8685,10043.24,INR,65.92,93.72
CARRI0645,Carrier_0645,multimodal,South,SG,parcel,cbm,10.05474081,13.69988592,4.540743793,standard,Y,Y,N,asset,ISO|C-TPAT,48.8561,12932.36,SGD,63.26,77.75
CARRI0646,Carrier_0646,multimodal,North,CN,LTL,kg,9.079800183,18.81247443,6.372582668,express,N,Y,N,non-asset,ISO|C-TPAT,16.5998,7156.88,CNY,56.49,78.32
CARRI0647,Carrier_0647,sea,East,IN,parcel,kg,20.95294976,32.35567229,16.48415877,express,Y,N,N,asset,TAPA|C-TPAT,22.695,15688.2,INR,42.28,74.36
CARRI0648,Carrier_0648,sea,West,SG,FTL,teu,19.16422573,29.2579923,14.11839628,express,N,N,Y,non-asset,,16.8818,14572.69,SGD,56.47,72.4
CARRI0649,Carrier_0649,road,West,MX,FTL,kg,4.291481578,14.90173412,2.342275353,economy,N,Y,Y,asset,TAPA|C-TPAT,50,18267.88,MXN,68.15,77.41
CARRI0650,Carrier_0650,sea,West,US,parcel,cbm,18.15994394,26.80973101,13.53225924,standard,Y,Y,N,non-asset,,24.2648,9110.3,USD,42.84,72.25
CARRI0651,Carrier_0651,rail,North,DE,FTL,kg,6.864946986,11.23787449,4.679530834,express,N,N,N,asset,,25.9528,15400.06,EUR,56.43,72.95
CARRI0652,Carrier_0652,air,East,SG,LTL,cbm,1.860400847,8.314089107,0.5,economy,N,Y,N,non-asset,TAPA|C-TPAT,24.6302,15946.51,SGD,64.66,75.49
CARRI0653,Carrier_0653,sea,Central,SG,LTL,teu,19.88286144,26.24829838,14.95256863,economy,N,N,N,asset,,22.0366,13200.55,SGD,41.63,72.96
CARRI0654,Carrier_0654,multimodal,East,SG,FTL,teu,11.78800331,21.41402454,11.0825347,standard,N,Y,Y,asset,,13.5913,8707.46,SGD,78.36,100
CARRI0655,Carrier_0655,air,East,CN,parcel,teu,4.90352445,13.80828042,0.5,standard,Y,N,N,asset,ISO|TAPA,15.4575,6182.62,CNY,52.63,65.88
CARRI0656,Carrier_0656,air,East,CN,LTL,teu,3.108388269,11.5808197,0.5,express,Y,N,Y,non-asset,TAPA|C-TPAT,21.9454,7403.38,CNY,70.33,86.52
CARRI0657,Carrier_0657,road,Central,CN,LTL,teu,0.8,3.365099766,0.5,standard,N,N,Y,asset,ISO|TAPA,15.125,13183,CNY,64.82,72.62
CARRI0658,Carrier_0658,sea,North,DE,FTL,kg,18.22873505,25.13289443,16.57874174,economy,Y,N,N,asset,ISO,21.2389,17500.21,EUR,41.65,70.02
CARRI0659,Carrier_0659,sea,West,MX,FTL,kg,17.3274952,20.84157675,16.59501999,express,Y,Y,Y,asset,ISO,11.8146,8763.89,MXN,70.77,81.18
CARRI0660,Carrier_0660,rail,East,CN,LTL,kg,9.000703088,13.53643948,6.543766119,standard,N,N,N,asset,C-TPAT,22.8507,16626.9,CNY,60.52,74.13
CARRI0661,Carrier_0661,sea,East,IN,LTL,cbm,19.12813785,27.45970282,17.82420352,standard,Y,Y,Y,non-asset,,16.5084,10640.51,INR,68.69,82.22
CARRI0662,Carrier_0662,multimodal,Central,IN,FTL,cbm,8.71948619,14.61581015,5.371170887,standard,N,N,Y,asset,,18.2395,8545.13,INR,74.04,83.93
CARRI0663,Carrier_0663,air,South,DE,FTL,kg,0.8,7.925728564,0.5,economy,Y,N,N,asset,TAPA,22.2287,9340.31,EUR,55.25,74.31
CARRI0664,Carrier_0664,air,South,SG,FTL,kg,0.8,8.500677224,0.5,standard,N,N,Y,asset,,26.1023,6873.43,SGD,76.03,93.95
CARRI0665,Carrier_0665,rail,East,DE,FTL,cbm,7.917112829,18.86520108,2.694452105,economy,N,N,Y,non-asset,ISO,22.4535,12467.44,EUR,71.28,83.84
CARRI0666,Carrier_0666,road,Central,MX,LTL,teu,6.63771506,14.12868486,4.601773295,standard,Y,Y,Y,non-asset,ISO,14.6324,11243.16,MXN,63.37,84.72
CARRI0667,Carrier_0667,rail,South,US,parcel,kg,5.625172761,17.39580614,4.592219399,express,N,Y,N,non-asset,ISO,11.2162,13027.33,USD,55.18,85.23
CARRI0668,Carrier_0668,sea,South,MX,parcel,cbm,20.70384643,29.65764583,16.89695544,standard,N,Y,N,non-asset,TAPA,24.8097,12971.47,MXN,45.41,68.79
CARRI0669,Carrier_0669,road,Central,DE,FTL,cbm,5.689737488,10.92534101,2.697427233,express,N,N,N,asset,,15.5833,8631.64,EUR,60.93,70.6
CARRI0670,Carrier_0670,multimodal,North,US,FTL,teu,7.004549966,12.92291208,3.278286183,standard,Y,N,Y,non-asset,,23.0639,9915.01,USD,71.68,98.44
CARRI0671,Carrier_0671,air,South,DE,parcel,cbm,1.899144608,5.795985784,0.5,express,N,N,Y,non-asset,,29.8083,10788.59,EUR,71.12,93.94
CARRI0672,Carrier_0672,road,North,BR,parcel,teu,5.849468815,15.7611745,0.518762582,standard,Y,N,Y,asset,,17.9083,10583.75,BRL,69.73,94.33
CARRI0673,Carrier_0673,air,West,BR,parcel,kg,0.8,6.692879836,0.5,standard,Y,N,Y,asset,ISO,14.5528,6660,BRL,70.53,83.68
CARRI0674,Carrier_0674,air,East,CN,FTL,teu,1.383073876,4.987115837,0.5,express,Y,N,Y,asset,ISO,27.126,9624.15,CNY,75.36,92.56
CARRI0675,Carrier_0675,rail,Central,MX,LTL,cbm,5.50468003,14.90761013,0.5,standard,Y,N,N,non-asset,C-TPAT|TAPA,20.2829,6209.76,MXN,57.29,75.22
CARRI0676,Carrier_0676,multimodal,East,IN,FTL,cbm,11.78271681,18.77392795,7.666559112,express,Y,N,Y,asset,,44.7794,13661.86,INR,55.2,89.09
CARRI0677,Carrier_0677,road,South,US,FTL,teu,5.19056142,9.465935603,0.5,standard,N,N,Y,asset,TAPA|C-TPAT,21.0902,6558.79,USD,65.66,85.2
CARRI0678,Carrier_0678,air,South,SG,parcel,kg,2.47251897,8.759039992,0.5,standard,N,Y,N,asset,ISO|TAPA,42.0062,6775.75,SGD,56.57,75.48
CARRI0679,Carrier_0679,multimodal,East,MX,FTL,cbm,9.043178103,12.56331286,3.885330224,standard,N,N,N,asset,TAPA,16.4934,8258.85,MXN,55.22,83.39
CARRI0680,Carrier_0680,air,East,BR,parcel,cbm,4.381989524,15.5300581,3.116850022,express,N,Y,Y,non-asset,C-TPAT|ISO,34.5807,11075.11,BRL,68.51,89.38
CARRI0681,Carrier_0681,road,West,CN,parcel,teu,7.774832098,17.56432932,5.082262431,standard,N,N,N,asset,TAPA|C-TPAT,16.9928,12820.95,CNY,55.61,82.06
CARRI0682,Carrier_0682,multimodal,East,SG,FTL,cbm,7.717715018,17.14505942,5.32080973,express,Y,N,Y,asset,TAPA,22.0278,8341.12,SGD,63.4,84.49
CARRI0683,Carrier_0683,road,Central,MX,FTL,kg,4.343626347,14.68448397,2.552994275,standard,N,N,Y,asset,,18.3861,9185.05,MXN,68.24,83.38
CARRI0684,Carrier_0684,multimodal,North,SG,LTL,teu,10.20055938,13.43915391,8.731596302,standard,Y,Y,Y,non-asset,TAPA|C-TPAT,24.4779,11437.29,SGD,48.42,68.22
CARRI0685,Carrier_0685,road,East,SG,LTL,kg,2.411574849,8.384501151,0.5,economy,Y,N,Y,non-asset,C-TPAT|ISO,23.0434,6669.23,SGD,71.76,100
CARRI0686,Carrier_0686,rail,West,BR,LTL,teu,6.147202407,16.89070872,3.457746795,standard,N,N,N,asset,ISO|C-TPAT,21.5252,5193.16,BRL,44.14,74.22
CARRI0687,Carrier_0687,road,South,MX,parcel,teu,4.283940899,15.32516594,0.5,standard,N,N,Y,asset,ISO|C-TPAT,18.1808,5608.47,MXN,65.63,99.33
CARRI0688,Carrier_0688,multimodal,East,IN,parcel,teu,8.628687633,12.93630214,4.564815952,standard,Y,Y,Y,asset,ISO|TAPA,33.9381,17864.24,INR,64.03,85.8
CARRI0689,Carrier_0689,rail,Central,IN,parcel,cbm,8.359417642,17.87790227,4.298214948,express,N,N,Y,asset,,18.6329,11144.98,INR,75.03,91.4
CARRI0690,Carrier_0690,rail,East,MX,FTL,kg,7.215630652,10.37938532,2.480553527,express,N,N,N,non-asset,ISO|C-TPAT,18.3382,8601.55,MXN,61,79.75
CARRI0691,Carrier_0691,sea,Central,DE,parcel,kg,18.07454764,21.69003705,12.69360406,standard,N,N,Y,non-asset,,41.232,15516.93,EUR,57.54,80.46
CARRI0692,Carrier_0692,sea,West,SG,parcel,cbm,17.36166115,24.32380481,12.52223939,economy,Y,N,N,asset,ISO|TAPA,20.3013,6742.76,SGD,48.37,72.11
CARRI0693,Carrier_0693,rail,Central,MX,LTL,kg,6.690906086,15.82754958,3.3007297,economy,N,Y,N,non-asset,ISO,15.5634,12896.29,MXN,44.94,85.06
CARRI0694,Carrier_0694,rail,Central,IN,LTL,cbm,6.875384497,16.43224374,4.215213965,standard,N,N,N,asset,TAPA,17.1894,10941.07,INR,56.53,78.23
CARRI0695,Carrier_0695,multimodal,Central,MX,parcel,teu,9.169529171,17.42438498,6.691450135,express,N,Y,Y,asset,,45.4468,11963.07,MXN,65.14,70.31
CARRI0696,Carrier_0696,air,North,US,parcel,teu,0.8,9.630592959,0.5,standard,N,N,Y,non-asset,,31.7036,10228.39,USD,51.65,53.76
CARRI0697,Carrier_0697,air,East,US,parcel,cbm,5.694462576,13.33603012,1.305279449,standard,Y,N,N,asset,TAPA,20.4958,17657.95,USD,67.11,90.53
CARRI0698,Carrier_0698,multimodal,North,BR,FTL,kg,10.67515929,19.04960541,8.462658468,standard,Y,Y,N,non-asset,,12.4995,6582.11,BRL,45.94,76.12
CARRI0699,Carrier_0699,multimodal,Central,BR,FTL,teu,8.521056129,15.55521074,3.435846974,economy,N,Y,Y,non-asset,,12.0969,16723.97,BRL,55.38,74.47
CARRI0700,Carrier_0700,multimodal,West,IN,FTL,teu,10.93084185,16.95657702,5.877136138,economy,N,Y,N,asset,ISO|TAPA,30.9079,14839.15,INR,46.25,64.44
CARRI0701,Carrier_0701,rail,East,SG,LTL,teu,6.079385593,16.45371299,3.756156285,standard,N,N,Y,non-asset,,9.8923,8086.09,SGD,58.38,78.29
CARRI0702,Carrier_0702,sea,North,MX,parcel,cbm,17.5321769,29.17180923,15.53229889,express,N,N,Y,asset,TAPA|ISO,14.9563,24306.42,MXN,52.53,79.68
CARRI0703,Carrier_0703,air,West,DE,LTL,kg,0.8,10.34575834,0.5,express,Y,N,N,asset,,20.1229,17817.71,EUR,56.41,69.75
CARRI0704,Carrier_0704,sea,South,SG,LTL,cbm,18.8018713,26.94977,16.8790401,economy,N,Y,N,non-asset,TAPA,20.1084,27072.29,SGD,37.48,60.59
CARRI0705,Carrier_0705,air,North,MX,parcel,kg,2.845765834,11.89978565,0.5,standard,Y,Y,N,non-asset,C-TPAT|TAPA,18.5264,8710.7,MXN,48.88,71.53
CARRI0706,Carrier_0706,rail,South,MX,parcel,cbm,4.726074929,15.38688489,3.574250913,standard,N,N,N,non-asset,C-TPAT,26.7825,6882,MXN,63.92,78.83
CARRI0707,Carrier_0707,rail,East,IN,LTL,teu,9.17657772,16.28981848,7.625668842,express,N,N,N,non-asset,ISO,26.7924,7634.8,INR,51.4,77.89
CARRI0708,Carrier_0708,rail,North,CN,FTL,teu,6.717411405,14.31085606,1.014093055,standard,N,N,Y,asset,,21.9049,15952.92,CNY,68.21,86.48
CARRI0709,Carrier_0709,air,West,BR,parcel,cbm,0.8,9.15193358,0.5,economy,Y,N,N,asset,TAPA|ISO,28.1272,8000.19,BRL,59.24,60.02
CARRI0710,Carrier_0710,rail,North,CN,FTL,kg,7.840373467,10.80478052,6.571854384,standard,N,N,Y,non-asset,ISO|C-TPAT,24.1738,11906.62,CNY,71.78,100
CARRI0711,Carrier_0711,multimodal,East,DE,FTL,cbm,10.06693021,17.70293148,8.647978767,express,N,Y,Y,non-asset,C-TPAT,39.2391,14551.44,EUR,69.15,91.31
CARRI0712,Carrier_0712,multimodal,West,IN,LTL,teu,6.498977478,14.75484835,2.872412619,express,Y,N,Y,asset,C-TPAT|TAPA,23.8736,8192.87,INR,73.05,95.57
CARRI0713,Carrier_0713,sea,South,SG,FTL,cbm,17.66145652,25.36556939,13.38226221,express,Y,Y,N,asset,ISO|C-TPAT,13.6942,18096.79,SGD,41.54,71.05
CARRI0714,Carrier_0714,rail,North,DE,LTL,kg,10.14875591,15.81082874,8.882954784,standard,Y,N,Y,non-asset,,21.7219,13331.81,EUR,71.98,89.25
CARRI0715,Carrier_0715,multimodal,West,MX,LTL,cbm,7.778725748,16.12640262,1.978564761,standard,N,N,N,asset,,23.4166,8573.55,MXN,54.07,79.08
CARRI0716,Carrier_0716,multimodal,South,SG,parcel,teu,8.711965173,10.82240087,7.051063348,express,N,N,N,asset,TAPA|ISO,20.3791,14101.68,SGD,53.52,87.35
CARRI0717,Carrier_0717,sea,West,MX,LTL,kg,20.06924267,27.62823924,18.49865524,standard,N,Y,N,non-asset,ISO|C-TPAT,12.6313,23009.88,MXN,60.82,82.79
CARRI0718,Carrier_0718,road,Central,BR,parcel,cbm,2.52743949,10.59900863,1.351675161,express,N,N,Y,non-asset,ISO,29.8356,11782.66,BRL,81.28,84.34
CARRI0719,Carrier_0719,road,South,DE,FTL,cbm,2.355852297,10.45488892,0.5,standard,N,Y,Y,asset,ISO|TAPA,19.2847,9784.57,EUR,78.65,95.76
CARRI0720,Carrier_0720,sea,South,CN,LTL,teu,15.07086656,26.24877665,13.08240214,economy,N,N,Y,non-asset,C-TPAT|ISO,27.2912,10641.8,CNY,49.94,76.57
CARRI0721,Carrier_0721,road,North,SG,LTL,cbm,4.221866079,12.40570579,0.5,standard,N,N,Y,asset,C-TPAT,27.4824,15449.69,SGD,74.89,95.67
CARRI0722,Carrier_0722,road,West,DE,parcel,cbm,3.891525813,6.586601118,0.5,express,N,N,N,non-asset,C-TPAT|TAPA,43.1764,6967.09,EUR,62.61,87.42
CARRI0723,Carrier_0723,air,West,SG,FTL,kg,2.557170319,10.18647866,0.5,standard,Y,N,Y,asset,,19.0809,9767.21,SGD,58.57,92.93
CARRI0724,Carrier_0724,road,North,DE,parcel,kg,6.027723012,8.845202557,4.027408511,economy,N,N,Y,asset,C-TPAT|TAPA,16.9668,8759.26,EUR,61.62,92.88
CARRI0725,Carrier_0725,rail,North,SG,parcel,kg,6.516707453,9.523524198,2.84752104,express,Y,N,N,asset,,20.7644,9960.1,SGD,56.31,79.03
CARRI0726,Carrier_0726,sea,East,US,LTL,kg,20.19541287,24.7696878,17.19169108,standard,N,N,Y,asset,,18.6209,19311.68,USD,53.93,69.25
CARRI0727,Carrier_0727,air,South,MX,LTL,kg,2.736536685,12.93807606,0.5,economy,N,N,Y,asset,TAPA|C-TPAT,13.4571,10070.25,MXN,65.72,85.9
CARRI0728,Carrier_0728,sea,West,DE,LTL,teu,20.38505488,30.6472791,14.63935641,express,N,Y,N,non-asset,TAPA,12.1849,10751.48,EUR,44.9,60.52
CARRI0729,Carrier_0729,sea,Central,MX,parcel,teu,16.13196925,23.89289044,11.90803975,standard,N,N,N,asset,TAPA|ISO,34.9349,10467.06,MXN,35.76,41.58
CARRI0730,Carrier_0730,multimodal,North,DE,FTL,cbm,10.1700108,18.61772869,8.719846995,standard,N,N,Y,non-asset,TAPA,46.7415,15885.58,EUR,67.74,92.09
CARRI0731,Carrier_0731,multimodal,North,DE,FTL,kg,6.307206639,9.510656308,1.709015731,express,N,Y,Y,asset,C-TPAT|TAPA,26.1403,8809.76,EUR,73.55,82.31
CARRI0732,Carrier_0732,road,West,SG,LTL,kg,4.289782063,9.942324281,0.5,standard,N,N,Y,non-asset,C-TPAT|ISO,22.7251,10200.72,SGD,75.63,92.62
CARRI0733,Carrier_0733,multimodal,East,SG,parcel,kg,11.16697719,13.74945676,9.503961067,standard,N,N,Y,non-asset,C-TPAT|ISO,16.5787,10346.04,SGD,51.18,62.55
CARRI0734,Carrier_0734,road,North,BR,LTL,kg,4.291225127,15.98954429,2.986370936,standard,N,N,Y,asset,ISO|C-TPAT,29.3855,8765.47,BRL,76.78,99.36
CARRI0735,Carrier_0735,road,West,MX,FTL,kg,6.20556494,15.49576978,3.276658317,standard,N,N,N,non-asset,ISO|C-TPAT,14.8154,10569.29,MXN,62.59,73.54
CARRI0736,Carrier_0736,multimodal,East,US,LTL,teu,9.173208635,15.99860046,8.080794182,standard,N,N,Y,non-asset,TAPA,50,7104.83,USD,57.63,95.42
CARRI0737,Carrier_0737,sea,South,CN,FTL,cbm,20.4822894,27.03375806,19.46906748,express,Y,N,N,non-asset,TAPA,30.6878,20540.01,CNY,50.52,77.76
CARRI0738,Carrier_0738,rail,South,CN,FTL,teu,11.10888851,16.3053484,8.149007706,standard,Y,N,N,non-asset,,15.7961,13362.81,CNY,56.13,78.34
CARRI0739,Carrier_0739,multimodal,South,SG,parcel,kg,7.961858635,10.80601747,4.933701138,standard,N,N,Y,non-asset,,27.7228,10467.79,SGD,65.97,94.17
CARRI0740,Carrier_0740,air,South,US,LTL,teu,3.084270064,5.384073248,1.876567303,economy,Y,Y,N,asset,TAPA,16.9355,4939.62,USD,61.42,76.09
CARRI0741,Carrier_0741,road,Central,US,LTL,teu,3.220037391,5.479229495,0.5,economy,N,N,Y,asset,TAPA|ISO,25.1771,6105.51,USD,80.03,100
CARRI0742,Carrier_0742,air,East,DE,LTL,cbm,1.195748184,4.812239795,0.5,standard,N,Y,Y,non-asset,ISO,43.4677,8180.51,EUR,75.43,90.83
CARRI0743,Carrier_0743,road,South,SG,parcel,teu,4.867497408,11.44054458,3.056464637,economy,N,N,Y,asset,ISO|C-TPAT,30.2524,6425.44,SGD,62.23,86.92
CARRI0744,Carrier_0744,rail,North,SG,FTL,teu,6.696970486,10.86583498,3.571894405,economy,N,Y,N,asset,ISO|TAPA,21.3812,12568.63,SGD,51.28,82.77
CARRI0745,Carrier_0745,air,North,BR,FTL,cbm,2.721156852,14.13240168,0.5,economy,Y,N,Y,asset,TAPA,24.3469,8995.42,BRL,74.68,77.89
CARRI0746,Carrier_0746,road,Central,US,FTL,cbm,2.213799608,5.126523924,0.5,express,Y,Y,Y,asset,TAPA,32.9981,9375.7,USD,76.32,87.02
CARRI0747,Carrier_0747,rail,Central,CN,parcel,kg,6.557074662,15.90000957,5.142277172,express,N,N,Y,non-asset,TAPA|ISO,15.4656,11020.07,CNY,72.62,91.64
CARRI0748,Carrier_0748,air,Central,IN,LTL,kg,1.365719619,13.24303504,0.5,express,Y,N,N,non-asset,C-TPAT,18.7794,5714.03,INR,61.65,74.25
CARRI0749,Carrier_0749,road,South,DE,parcel,teu,3.78011186,14.18873538,1.319622201,standard,N,N,Y,asset,ISO,22.6757,12817.82,EUR,71.49,96.21
CARRI0750,Carrier_0750,multimodal,Central,BR,LTL,kg,12.28647704,21.84503033,7.013006605,standard,Y,N,Y,asset,TAPA,22.2691,7812.99,BRL,75.37,87.35
CARRI0751,Carrier_0751,rail,Central,CN,LTL,kg,7.685658337,17.64972665,4.542409862,express,N,Y,N,asset,,50,6592.59,CNY,61.13,79.33
CARRI0752,Carrier_0752,rail,Central,DE,FTL,cbm,8.123007536,15.90152668,6.285344221,express,Y,Y,N,non-asset,C-TPAT|TAPA,18.315,11967.99,EUR,65.92,86.36
CARRI0753,Carrier_0753,air,West,CN,LTL,cbm,2.861640474,13.8394963,0.5,standard,N,N,Y,asset,,20.0184,7167.58,CNY,65.33,94.26
CARRI0754,Carrier_0754,rail,Central,IN,FTL,teu,8.606550654,17.82651813,3.160973061,economy,N,Y,N,asset,ISO|TAPA,19.9654,11685.39,INR,63.67,99.29
CARRI0755,Carrier_0755,rail,East,CN,LTL,cbm,6.683668962,15.34050564,1.071703371,standard,N,N,Y,asset,,25.7888,7434.63,CNY,66.06,80.09
CARRI0756,Carrier_0756,air,Central,CN,LTL,kg,0.897550605,6.524163324,0.5,express,N,N,N,asset,C-TPAT|TAPA,13.4755,3964.9,CNY,69.06,93.5
CARRI0757,Carrier_0757,rail,East,SG,LTL,kg,6.206572553,9.862932531,2.746398766,express,Y,N,Y,asset,C-TPAT|ISO,19.549,7753.79,SGD,78.59,97.6
CARRI0758,Carrier_0758,road,West,SG,FTL,kg,4.486605987,7.053505355,1.396054092,economy,N,Y,N,non-asset,C-TPAT,29.6462,13619.9,SGD,50.61,76.66
CARRI0759,Carrier_0759,multimodal,East,MX,LTL,cbm,12.11975613,22.98407921,11.44125027,economy,Y,N,Y,non-asset,ISO,23.7425,9001.33,MXN,77.54,92.23
CARRI0760,Carrier_0760,road,Central,IN,FTL,cbm,4.090892846,6.531127732,1.372804773,economy,N,Y,N,non-asset,,24.92,12589.87,INR,51.7,68.16
CARRI0761,Carrier_0761,air,Central,DE,parcel,teu,3.333941444,11.66428641,1.590628007,standard,Y,N,Y,asset,TAPA,16.5341,7949.62,EUR,71.51,94.79
CARRI0762,Carrier_0762,road,South,DE,parcel,teu,3.141399061,14.48627705,0.5,standard,N,N,Y,non-asset,ISO|C-TPAT,21.5892,5462.75,EUR,61.95,70.77
CARRI0763,Carrier_0763,sea,South,IN,parcel,kg,15.9370393,26.59286064,13.25680096,standard,Y,Y,N,non-asset,ISO,24.0173,19533.91,INR,51.14,64.19
CARRI0764,Carrier_0764,multimodal,West,US,LTL,kg,12.63342169,24.19367304,6.701998631,express,N,N,Y,asset,,24.422,9394.08,USD,66.4,61.07
CARRI0765,Carrier_0765,sea,West,IN,FTL,teu,17.58791026,20.31779583,14.33829662,express,Y,N,Y,asset,C-TPAT,15.2748,9872.45,INR,59.11,79.89
CARRI0766,Carrier_0766,rail,North,IN,LTL,teu,5.267910139,15.83184018,1.865559058,standard,N,Y,N,asset,C-TPAT,20.1279,17092.71,INR,60.74,71.59
CARRI0767,Carrier_0767,sea,South,CN,FTL,cbm,19.42671651,21.99495337,13.78629611,express,Y,N,N,non-asset,C-TPAT,17.0853,15150.82,CNY,57.73,81.47
CARRI0768,Carrier_0768,sea,North,CN,LTL,teu,17.11176265,21.41488744,12.57752829,express,N,N,N,asset,C-TPAT,12.7119,13453.23,CNY,43.69,65.48
CARRI0769,Carrier_0769,road,West,SG,LTL,kg,4.770310885,7.333453669,2.645057849,express,N,N,Y,asset,TAPA|ISO,21.9802,7483.07,SGD,71.07,89.13
CARRI0770,Carrier_0770,rail,Central,MX,FTL,teu,8.150166493,10.2791732,6.19546092,express,Y,N,Y,non-asset,ISO|TAPA,16.3397,11635.7,MXN,65.08,88.42
CARRI0771,Carrier_0771,air,Central,CN,FTL,teu,3.42005804,7.436788783,0.5,standard,N,N,N,asset,TAPA|ISO,31.203,9358.78,CNY,49.01,79.66
CARRI0772,Carrier_0772,road,East,SG,FTL,kg,3.964037179,15.32243559,2.501084625,economy,N,Y,Y,asset,,27.985,2710.04,SGD,81.83,88.1
CARRI0773,Carrier_0773,multimodal,West,DE,parcel,cbm,8.893255674,18.6963549,5.736476222,express,Y,N,Y,asset,TAPA|C-TPAT,19.6459,9430.36,EUR,76.04,93.41
CARRI0774,Carrier_0774,air,South,CN,parcel,kg,1.40039652,10.67848372,0.5,standard,N,N,Y,non-asset,,22.7393,6271.17,CNY,59.89,82.29
CARRI0775,Carrier_0775,sea,East,DE,LTL,teu,15.32051607,24.94335305,11.99853267,standard,N,N,Y,asset,TAPA,32.24,15464.93,EUR,63.22,85.09
CARRI0776,Carrier_0776,road,East,BR,FTL,kg,3.236604712,10.85926157,1.350153214,standard,N,N,N,asset,ISO,11.6421,4397.07,BRL,46.92,71.7
CARRI0777,Carrier_0777,road,South,MX,FTL,kg,3.758688708,7.825381453,0.5,economy,Y,Y,Y,non-asset,C-TPAT|ISO,28.0439,14554.91,MXN,59.24,85.4
CARRI0778,Carrier_0778,air,North,BR,FTL,teu,4.862005604,9.433753399,0.5,standard,Y,N,N,non-asset,,28.8747,6722.1,BRL,58.48,90.04
CARRI0779,Carrier_0779,road,North,SG,LTL,cbm,3.952259189,9.781194805,0.5,economy,N,N,Y,non-asset,ISO,18.8659,9260.18,SGD,71.58,100
CARRI0780,Carrier_0780,road,South,CN,parcel,teu,3.406027631,11.09242522,1.586879753,standard,Y,N,Y,non-asset,C-TPAT,36.4192,18067.89,CNY,76.67,100
