item_id,lane_id,origin_region,origin_country,origin_city,dest_region,dest_country,dest_city,mode,distance_km,typical_volume_teu,transit_days_typical,avg_cost_per_shipment,customs_required
LANEI0975,LANE-00975,Central,MX,Hyderabad,North,SG,Berlin,road,401.18,1.419,1.75,652.94,Y
LANEI0976,LANE-00976,North,IN,Toronto,East,SG,Shanghai,sea,1724.47,7.998,8.8,812.45,N
LANEI0977,LANE-00977,South,DE,Chennai,North,BR,Toronto,road,360.96,0.662,2.07,378.34,Y
LANEI0978,LANE-00978,South,DE,Mumbai,North,DE,Berlin,air,615.57,0.057,1.43,1456.76,N
LANEI0979,LANE-00979,Central,IN,Frankfurt,North,MX,Delhi,sea,3383.72,8.274,13.62,638.82,Y
LANEI0980,LANE-00980,South,SG,Mumbai,Central,CN,Pune,rail,831.04,2.334,1.61,812.76,Y
LANEI0981,LANE-00981,Central,US,Chicago,South,MX,Munich,sea,2726.7,7.983,12.19,679.88,N
LANEI0982,LANE-00982,North,CN,Berlin,West,SG,Phoenix,road,438.75,1.157,1.92,1268.52,Y
LANEI0983,LANE-00983,North,DE,Berlin,West,SG,Cologne,air,666.06,0.107,0.76,2855.56,Y
LANEI0984,LANE-00984,South,BR,Munich,North,MX,Beijing,rail,1091.48,1.651,5.64,370.19,Y
LANEI0985,LANE-00985,Central,CN,Frankfurt,North,BR,Delhi,air,1106.48,0.469,0.6,2934.02,Y
LANEI0986,LANE-00986,Central,BR,Chicago,West,US,Cologne,road,520.6,0.508,0.6,742.84,Y
LANEI0987,LANE-00987,Central,US,Chicago,South,BR,Mumbai,air,716.73,0.462,0.6,1138.47,Y
LANEI0988,LANE-00988,North,US,Toronto,West,SG,Austin,sea,2282.76,8.193,10.4,353.93,Y
LANEI0989,LANE-00989,South,MX,Munich,South,DE,Munich,road,483.38,0.905,3.69,495.04,Y
LANEI0990,LANE-00990,North,CN,Delhi,Central,SG,Frankfurt,air,783.24,0.05,1.19,1897.18,Y
LANEI0991,LANE-00991,South,CN,Bangalore,North,DE,Beijing,rail,1402.79,1.927,4.64,1715.21,Y
LANEI0992,LANE-00992,East,CN,Shizuoka,North,BR,Beijing,road,374.02,0.957,0.6,255.8,Y
LANEI0993,LANE-00993,West,SG,Los Angeles,North,DE,Beijing,rail,1065.78,1.671,3.48,181.45,Y
LANEI0994,LANE-00994,South,US,Chennai,West,CN,Austin,sea,2779.76,7.97,13.85,534.64,Y
LANEI0995,LANE-00995,South,DE,Chennai,Central,DE,Chicago,sea,2864.32,8.011,11.78,1020.78,N
LANEI0996,LANE-00996,South,BR,Chennai,North,SG,Delhi,road,363.01,1.115,3.17,691.56,N
LANEI0997,LANE-00997,South,DE,Chennai,Central,MX,Chicago,air,1140.09,0.05,2.44,2025.06,Y
LANEI0998,LANE-00998,South,IN,Bangalore,West,CN,Phoenix,air,722.78,1.032,2.19,3552.0,Y
LANEI0999,LANE-00999,West,CN,Austin,East,MX,Newark,rail,724.17,0.748,4.76,1391.6,Y
LANEI1000,LANE-01000,Central,MX,Frankfurt,South,BR,Bangalore,road,653.24,0.524,2.41,319.79,Y
LANEI1001,LANE-01001,South,BR,Munich,North,US,Berlin,rail,794.44,1.096,4.17,583.65,Y
LANEI1002,LANE-01002,Central,BR,Frankfurt,West,US,Phoenix,road,461.93,0.674,6.62,416.91,N
LANEI1003,LANE-01003,West,MX,Austin,Central,BR,Hyderabad,air,1163.7,0.05,5.0,1486.05,Y
LANEI1004,LANE-01004,East,DE,Shenzhen,South,SG,Bangalore,rail,1010.51,0.632,4.87,612.99,Y
LANEI1005,LANE-01005,South,CN,Chennai,East,MX,Newark,sea,2809.55,7.294,11.76,479.09,Y
LANEI1006,LANE-01006,East,US,Shizuoka,North,US,Toronto,sea,2614.87,7.839,11.04,523.27,N
LANEI1007,LANE-01007,North,IN,Berlin,South,CN,Chennai,sea,2726.42,8.064,12.55,1422.43,Y
LANEI1008,LANE-01008,East,IN,Newark,West,CN,Phoenix,road,675.96,1.042,3.73,318.42,N
LANEI1009,LANE-01009,South,CN,Bangalore,East,US,Shanghai,rail,991.78,2.339,5.78,1132.16,Y
LANEI1010,LANE-01010,North,IN,Beijing,East,SG,Shenzhen,sea,2561.16,8.173,11.65,462.94,Y
LANEI1011,LANE-01011,East,BR,Shizuoka,West,DE,Austin,road,334.46,0.415,1.24,962.81,Y
LANEI1012,LANE-01012,West,SG,Los Angeles,Central,DE,Pune,rail,1236.92,1.896,7.05,315.78,Y
LANEI1013,LANE-01013,North,CN,Delhi,North,SG,Toronto,air,829.56,0.278,2.98,3468.26,Y
LANEI1014,LANE-01014,South,CN,Munich,East,IN,Shanghai,sea,1960.51,7.738,11.72,776.61,Y
LANEI1015,LANE-01015,East,BR,Shenzhen,North,IN,Delhi,rail,768.05,1.659,7.8,792.71,Y
LANEI1016,LANE-01016,West,IN,Phoenix,Central,MX,Frankfurt,sea,1280.08,8.313,12.63,990.34,Y
LANEI1017,LANE-01017,South,SG,Bangalore,Central,IN,Frankfurt,sea,2493.19,8.31,11.13,288.7,Y
LANEI1018,LANE-01018,North,US,Berlin,Central,US,Pune,air,815.8,0.05,2.49,2208.05,N
LANEI1019,LANE-01019,West,CN,Phoenix,South,SG,Munich,sea,2458.3,7.96,11.69,817.15,Y
LANEI1020,LANE-01020,West,SG,Cologne,Central,US,Pune,sea,2484.25,7.626,14.8,815.47,Y
LANEI1021,LANE-01021,West,DE,Austin,West,SG,Los Angeles,road,494.93,0.25,3.92,1182.94,Y
LANEI1022,LANE-01022,North,SG,Berlin,South,CN,Munich,rail,908.69,1.548,5.74,637.42,N
LANEI1023,LANE-01023,West,SG,Phoenix,South,US,Bangalore,rail,741.54,1.653,6.6,994.52,Y
LANEI1024,LANE-01024,East,US,Newark,South,US,Mumbai,road,591.95,0.649,1.25,496.78,N
LANEI1025,LANE-01025,East,DE,Shizuoka,West,US,Phoenix,road,456.94,1.036,3.22,1204.96,Y
LANEI1026,LANE-01026,North,US,Toronto,North,IN,Beijing,rail,1057.23,1.801,3.22,825.05,Y
LANEI1027,LANE-01027,North,US,Beijing,South,DE,Chennai,sea,2807.15,8.087,14.28,1315.41,Y
LANEI1028,LANE-01028,South,SG,Munich,North,MX,Beijing,rail,552.07,0.993,5.73,696.61,Y
LANEI1029,LANE-01029,West,SG,Los Angeles,East,CN,Shizuoka,road,272.08,0.93,1.61,853.86,Y
LANEI1030,LANE-01030,Central,MX,Frankfurt,North,IN,Beijing,road,407.29,0.931,1.9,370.53,Y
LANEI1031,LANE-01031,Central,MX,Pune,South,US,Mumbai,sea,2390.02,7.757,10.54,976.76,Y
LANEI1032,LANE-01032,East,US,Shanghai,North,IN,Toronto,air,391.68,0.305,2.92,990.52,Y
LANEI1033,LANE-01033,West,BR,Austin,North,MX,Toronto,sea,2504.76,8.117,13.46,466.59,Y
LANEI1034,LANE-01034,East,SG,Shenzhen,North,IN,Beijing,air,547.82,0.801,3.27,1884.94,Y
LANEI1035,LANE-01035,East,IN,Shenzhen,West,DE,Phoenix,road,445.07,0.584,4.52,1726.71,N
LANEI1036,LANE-01036,West,DE,Los Angeles,North,US,Berlin,air,410.89,0.947,0.6,983.95,Y
LANEI1037,LANE-01037,West,CN,Austin,Central,MX,Frankfurt,rail,1256.12,2.141,5.9,392.24,Y
LANEI1038,LANE-01038,South,BR,Bangalore,West,IN,Los Angeles,air,815.08,0.693,1.53,1746.69,Y
LANEI1039,LANE-01039,East,DE,Shenzhen,South,IN,Bangalore,air,634.96,0.05,2.57,2290.43,Y
LANEI1040,LANE-01040,West,US,Cologne,South,MX,Chennai,road,276.84,0.05,1.93,614.54,Y
LANEI1041,LANE-01041,North,MX,Berlin,South,CN,Mumbai,rail,1196.67,1.468,5.92,515.24,Y
LANEI1042,LANE-01042,Central,MX,Frankfurt,North,DE,Beijing,sea,2656.7,8.542,13.41,364.25,Y
LANEI1043,LANE-01043,West,SG,Los Angeles,Central,IN,Hyderabad,sea,1832.71,7.718,12.52,1495.0,Y
LANEI1044,LANE-01044,West,SG,Cologne,Central,CN,Pune,air,621.25,0.379,0.84,1162.96,Y
LANEI1045,LANE-01045,West,MX,Cologne,Central,DE,Chicago,rail,768.93,2.223,4.09,299.91,N
LANEI1046,LANE-01046,North,MX,Toronto,Central,US,Chicago,sea,1894.86,8.431,11.58,382.85,N
LANEI1047,LANE-01047,South,SG,Munich,North,CN,Delhi,air,614.24,0.05,4.13,903.72,Y
LANEI1048,LANE-01048,East,DE,Shanghai,Central,BR,Pune,air,279.89,0.154,2.09,3632.04,Y
LANEI1049,LANE-01049,East,CN,Shizuoka,South,IN,Mumbai,sea,1489.64,7.747,8.77,1161.84,N
LANEI1050,LANE-01050,East,US,Shenzhen,North,DE,Berlin,rail,777.76,1.776,6.34,492.23,Y
LANEI1051,LANE-01051,Central,BR,Hyderabad,North,BR,Berlin,rail,814.15,1.568,5.29,490.38,N
LANEI1052,LANE-01052,West,IN,Los Angeles,South,MX,Chennai,road,415.94,0.908,6.84,494.83,Y
LANEI1053,LANE-01053,Central,SG,Frankfurt,North,IN,Toronto,rail,924.14,1.787,3.8,1415.64,Y
LANEI1054,LANE-01054,Central,MX,Hyderabad,North,CN,Delhi,sea,1798.75,7.97,11.29,586.59,N
LANEI1055,LANE-01055,North,BR,Toronto,Central,BR,Hyderabad,road,279.32,0.645,2.11,531.64,N
LANEI1056,LANE-01056,South,DE,Mumbai,East,IN,Shanghai,road,401.98,0.215,5.17,597.77,Y
LANEI1057,LANE-01057,West,IN,Los Angeles,South,MX,Munich,road,651.47,0.807,2.6,636.45,N
LANEI1058,LANE-01058,East,DE,Newark,North,BR,Berlin,road,417.15,1.102,1.54,1131.35,N
LANEI1059,LANE-01059,South,BR,Bangalore,East,BR,Shanghai,sea,3124.24,7.845,13.89,1729.16,N
LANEI1060,LANE-01060,East,MX,Shizuoka,South,MX,Chennai,air,661.6,0.377,0.6,3428.34,N
LANEI1061,LANE-01061,East,IN,Shanghai,Central,CN,Hyderabad,sea,1572.51,8.329,8.68,810.42,Y
LANEI1062,LANE-01062,Central,SG,Chicago,North,BR,Delhi,sea,2665.85,7.449,14.04,616.85,Y
LANEI1063,LANE-01063,Central,DE,Frankfurt,South,US,Mumbai,air,874.05,0.253,2.62,1033.78,N
LANEI1064,LANE-01064,North,SG,Berlin,Central,SG,Chicago,road,252.51,1.242,4.45,568.02,N
LANEI1065,LANE-01065,Central,IN,Hyderabad,South,MX,Chennai,road,438.91,0.628,4.1,826.99,Y
LANEI1066,LANE-01066,South,IN,Bangalore,West,BR,Phoenix,rail,1087.18,1.569,5.03,1224.12,Y
LANEI1067,LANE-01067,East,DE,Shizuoka,North,US,Delhi,sea,2559.42,8.169,11.4,710.13,Y
LANEI1068,LANE-01068,North,SG,Delhi,Central,BR,Pune,rail,1264.65,1.444,4.01,499.39,Y
LANEI1069,LANE-01069,North,IN,Delhi,South,IN,Mumbai,road,752.7,0.692,4.05,1055.89,N
LANEI1070,LANE-01070,Central,DE,Hyderabad,East,SG,Shizuoka,sea,2300.05,7.687,13.48,536.94,Y
LANEI1071,LANE-01071,East,SG,Shizuoka,Central,CN,Chicago,sea,2101.53,8.114,10.99,1157.68,Y
LANEI1072,LANE-01072,South,US,Munich,North,MX,Delhi,air,893.32,0.362,1.73,2364.31,Y
LANEI1073,LANE-01073,South,DE,Mumbai,South,MX,Bangalore,road,523.37,1.025,3.63,562.22,Y
LANEI1074,LANE-01074,South,IN,Chennai,East,MX,Shanghai,air,871.93,0.464,0.6,1720.23,Y
LANEI1075,LANE-01075,North,US,Berlin,South,CN,Mumbai,air,624.25,0.386,2.97,2955.95,Y
LANEI1076,LANE-01076,North,IN,Delhi,South,DE,Mumbai,sea,2871.81,7.587,12.89,323.23,N
LANEI1077,LANE-01077,North,CN,Berlin,South,MX,Mumbai,road,442.01,1.387,2.15,1417.84,Y
LANEI1078,LANE-01078,West,IN,Austin,Central,BR,Chicago,sea,2117.06,7.773,10.19,2025.31,Y
LANEI1079,LANE-01079,Central,MX,Hyderabad,South,DE,Chennai,rail,662.5,0.735,7.65,887.65,Y
LANEI1080,LANE-01080,South,SG,Munich,West,BR,Cologne,rail,635.39,1.341,4.28,1097.17,Y
LANEI1081,LANE-01081,Central,DE,Frankfurt,East,US,Shenzhen,air,276.85,0.05,3.39,1115.82,Y
LANEI1082,LANE-01082,South,US,Mumbai,West,SG,Los Angeles,sea,2130.36,8.411,12.16,1487.52,Y
LANEI1083,LANE-01083,Central,US,Hyderabad,North,IN,Berlin,sea,1893.82,8.363,13.03,1363.92,Y
LANEI1084,LANE-01084,North,CN,Berlin,South,MX,Chennai,road,559.79,1.331,1.71,869.11,Y
LANEI1085,LANE-01085,South,IN,Chennai,North,IN,Berlin,road,507.55,1.267,1.89,976.79,N
LANEI1086,LANE-01086,West,SG,Austin,North,CN,Beijing,rail,579.68,2.155,5.55,1436.12,Y
LANEI1087,LANE-01087,East,IN,Shenzhen,Central,US,Pune,rail,556.07,1.977,5.09,903.83,Y
LANEI1088,LANE-01088,West,US,Cologne,East,SG,Newark,air,908.08,0.05,0.6,1870.89,Y
LANEI1089,LANE-01089,South,US,Mumbai,North,IN,Beijing,road,437.49,1.012,4.83,1065.09,Y
LANEI1090,LANE-01090,East,MX,Shanghai,South,IN,Munich,air,866.55,0.422,0.6,1264.09,Y
LANEI1091,LANE-01091,North,BR,Beijing,South,US,Bangalore,road,311.13,1.321,2.65,1410.87,Y
LANEI1092,LANE-01092,South,MX,Mumbai,North,MX,Delhi,rail,602.41,1.139,5.4,675.16,N
LANEI1093,LANE-01093,Central,BR,Chicago,South,IN,Chennai,rail,1083.47,2.03,6.9,382.78,N
LANEI1094,LANE-01094,North,US,Delhi,East,IN,Shanghai,sea,2007.35,8.315,12.01,338.57,Y
LANEI1095,LANE-01095,Central,DE,Pune,West,IN,Austin,rail,1034.69,1.703,4.99,678.54,Y
LANEI1096,LANE-01096,East,SG,Shenzhen,South,CN,Mumbai,rail,1106.54,1.542,3.91,251.0,Y
LANEI1097,LANE-01097,West,US,Los Angeles,Central,BR,Frankfurt,sea,2714.27,7.772,12.26,446.16,Y
LANEI1098,LANE-01098,South,US,Mumbai,Central,DE,Chicago,road,299.25,0.885,3.74,233.33,N
LANEI1099,LANE-01099,North,US,Delhi,West,BR,Cologne,sea,2447.42,7.637,12.0,376.7,Y
LANEI1100,LANE-01100,North,DE,Beijing,North,MX,Delhi,road,547.08,0.428,6.38,412.87,Y
LANEI1101,LANE-01101,Central,MX,Chicago,South,US,Mumbai,rail,876.74,1.295,2.81,333.61,Y
LANEI1102,LANE-01102,South,CN,Munich,East,IN,Shizuoka,sea,2738.83,8.176,12.04,823.05,N
LANEI1103,LANE-01103,East,MX,Shizuoka,South,BR,Munich,road,533.61,0.875,4.6,984.51,Y
LANEI1104,LANE-01104,East,MX,Shenzhen,South,CN,Bangalore,sea,2627.51,7.779,13.77,745.4,Y
LANEI1105,LANE-01105,North,BR,Berlin,Central,SG,Chicago,rail,864.8,1.58,5.31,316.49,N
LANEI1106,LANE-01106,North,CN,Berlin,South,IN,Mumbai,air,713.17,0.435,0.6,2093.19,Y
LANEI1107,LANE-01107,West,US,Los Angeles,South,US,Mumbai,sea,1903.13,7.454,12.96,506.58,N
LANEI1108,LANE-01108,South,SG,Bangalore,West,CN,Austin,sea,3166.39,8.308,11.15,1957.32,Y
LANEI1109,LANE-01109,North,SG,Toronto,North,SG,Beijing,sea,2687.01,7.861,12.71,772.72,N
LANEI1110,LANE-01110,Central,SG,Chicago,East,SG,Newark,sea,2057.63,7.612,10.8,374.7,N
LANEI1111,LANE-01111,South,IN,Mumbai,West,CN,Cologne,road,466.66,0.407,0.6,300.34,Y
LANEI1112,LANE-01112,East,CN,Newark,West,DE,Cologne,air,743.44,0.05,0.6,2737.61,Y
LANEI1113,LANE-01113,West,MX,Phoenix,South,IN,Chennai,sea,1748.59,8.196,11.24,396.1,Y
LANEI1114,LANE-01114,South,SG,Chennai,Central,BR,Pune,air,615.33,0.254,3.91,1377.56,N
LANEI1115,LANE-01115,North,CN,Delhi,South,DE,Mumbai,sea,2719.34,7.717,13.35,849.74,Y
LANEI1116,LANE-01116,East,SG,Shanghai,West,SG,Cologne,air,1013.75,0.256,3.01,2993.55,N
LANEI1117,LANE-01117,East,IN,Newark,West,DE,Cologne,road,413.25,0.567,0.99,455.24,Y
LANEI1118,LANE-01118,Central,US,Hyderabad,East,DE,Shenzhen,rail,776.13,1.148,6.63,2011.02,Y
LANEI1119,LANE-01119,South,BR,Bangalore,North,CN,Beijing,rail,725.06,1.483,4.43,533.61,Y
LANEI1120,LANE-01120,Central,IN,Hyderabad,North,CN,Toronto,sea,2618.12,8.34,12.39,925.17,Y
LANEI1121,LANE-01121,North,DE,Beijing,South,US,Munich,road,431.91,1.013,3.66,753.81,Y
LANEI1122,LANE-01122,Central,SG,Frankfurt,West,IN,Los Angeles,air,1006.4,0.23,0.6,1394.94,Y
LANEI1123,LANE-01123,East,US,Newark,West,BR,Phoenix,rail,879.16,0.989,5.63,479.18,N
LANEI1124,LANE-01124,North,IN,Toronto,South,SG,Munich,rail,913.49,1.231,3.81,718.55,Y
LANEI1125,LANE-01125,West,BR,Austin,North,DE,Berlin,air,763.99,0.507,1.66,4170.0,Y
LANEI1126,LANE-01126,East,SG,Shizuoka,North,CN,Delhi,road,595.67,0.528,3.86,684.92,Y
LANEI1127,LANE-01127,Central,CN,Pune,South,US,Munich,rail,1125.67,1.046,6.64,716.53,Y
LANEI1128,LANE-01128,Central,SG,Chicago,South,US,Munich,rail,726.29,1.67,2.66,1583.55,Y
LANEI1129,LANE-01129,Central,MX,Chicago,East,SG,Shenzhen,road,649.67,0.829,0.63,1176.45,Y
LANEI1130,LANE-01130,North,BR,Beijing,East,SG,Shenzhen,sea,1963.67,8.206,12.69,549.97,Y
LANEI1131,LANE-01131,South,MX,Chennai,West,DE,Austin,rail,998.04,1.28,6.6,1086.44,Y
LANEI1132,LANE-01132,Central,US,Hyderabad,West,BR,Los Angeles,road,380.51,0.353,2.45,1375.92,Y
LANEI1133,LANE-01133,South,DE,Munich,West,BR,Los Angeles,air,786.3,0.05,4.34,2063.76,Y
LANEI1134,LANE-01134,South,BR,Bangalore,West,IN,Phoenix,road,346.01,1.144,1.93,175.26,Y
LANEI1135,LANE-01135,North,CN,Beijing,West,CN,Cologne,rail,1086.95,1.127,3.96,599.77,N
LANEI1136,LANE-01136,Central,IN,Frankfurt,North,CN,Toronto,sea,2128.81,8.123,9.57,527.66,Y
LANEI1137,LANE-01137,Central,IN,Hyderabad,West,US,Austin,road,601.69,0.669,4.01,596.16,Y
LANEI1138,LANE-01138,East,BR,Shenzhen,North,IN,Beijing,road,474.6,0.944,3.67,612.02,Y
LANEI1139,LANE-01139,East,SG,Newark,West,SG,Phoenix,rail,853.79,0.848,6.47,1224.78,N
LANEI1140,LANE-01140,South,IN,Mumbai,East,MX,Shizuoka,road,571.08,0.379,6.68,800.88,Y
LANEI1141,LANE-01141,East,US,Shanghai,East,MX,Shenzhen,road,455.72,1.36,3.54,390.65,N
LANEI1142,LANE-01142,North,CN,Delhi,East,SG,Shizuoka,sea,2491.74,8.431,15.32,785.79,N
LANEI1143,LANE-01143,Central,BR,Chicago,North,SG,Toronto,air,611.54,0.283,1.43,1960.75,Y
LANEI1144,LANE-01144,Central,SG,Hyderabad,West,IN,Cologne,sea,2048.15,7.777,14.37,427.45,Y
LANEI1145,LANE-01145,East,DE,Newark,North,CN,Berlin,rail,1156.23,1.528,6.59,408.67,Y
LANEI1146,LANE-01146,West,SG,Cologne,North,US,Toronto,road,596.89,0.458,0.6,1850.26,Y
LANEI1147,LANE-01147,East,DE,Shanghai,West,BR,Austin,air,999.95,0.05,3.8,1894.8,Y
LANEI1148,LANE-01148,East,MX,Newark,South,US,Munich,sea,2380.08,7.906,10.81,555.65,Y
LANEI1149,LANE-01149,Central,IN,Frankfurt,West,DE,Los Angeles,road,244.55,1.294,0.6,1517.24,Y
LANEI1150,LANE-01150,North,DE,Beijing,South,MX,Chennai,rail,1445.89,1.449,6.91,1196.76,Y
LANEI1151,LANE-01151,Central,BR,Chicago,East,US,Newark,sea,2388.62,7.804,10.99,926.93,Y
LANEI1152,LANE-01152,South,MX,Mumbai,North,US,Beijing,air,732.13,0.321,4.91,3015.99,Y
LANEI1153,LANE-01153,West,CN,Phoenix,South,MX,Munich,road,429.08,1.692,2.96,602.4,Y
LANEI1154,LANE-01154,South,SG,Mumbai,West,DE,Austin,air,1018.68,0.05,1.37,2054.24,N
LANEI1155,LANE-01155,North,US,Berlin,South,IN,Bangalore,air,697.92,0.451,0.6,5345.86,Y
LANEI1156,LANE-01156,Central,BR,Chicago,East,IN,Newark,road,552.8,0.593,2.61,417.31,N
LANEI1157,LANE-01157,East,BR,Shanghai,South,SG,Bangalore,sea,2892.14,8.017,14.37,1493.36,Y
LANEI1158,LANE-01158,East,MX,Shanghai,North,BR,Beijing,sea,1672.28,8.022,13.63,778.82,Y
LANEI1159,LANE-01159,South,IN,Mumbai,West,US,Phoenix,rail,628.01,1.589,3.35,320.12,N
LANEI1160,LANE-01160,North,DE,Delhi,West,SG,Phoenix,rail,986.66,1.208,3.6,989.05,Y
LANEI1161,LANE-01161,Central,DE,Hyderabad,West,DE,Cologne,sea,1837.97,7.581,11.6,710.26,N
LANEI1162,LANE-01162,West,US,Cologne,South,DE,Chennai,sea,1161.05,7.535,11.42,285.73,Y
LANEI1163,LANE-01163,West,CN,Los Angeles,North,BR,Delhi,sea,3672.46,8.045,16.17,1583.08,Y
LANEI1164,LANE-01164,South,SG,Mumbai,West,DE,Phoenix,road,370.92,1.265,3.55,550.34,Y
LANEI1165,LANE-01165,South,US,Chennai,North,BR,Toronto,rail,1165.72,1.567,4.93,598.05,Y
LANEI1166,LANE-01166,Central,IN,Pune,South,DE,Chennai,road,640.07,0.701,4.06,749.53,N
LANEI1167,LANE-01167,West,CN,Cologne,East,CN,Newark,rail,643.46,0.684,5.67,519.77,N
LANEI1168,LANE-01168,West,CN,Cologne,North,BR,Beijing,road,383.63,0.772,2.3,616.24,Y
LANEI1169,LANE-01169,North,CN,Beijing,Central,DE,Frankfurt,sea,2174.47,8.053,9.88,1370.98,Y
LANEI1170,LANE-01170,West,DE,Austin,North,IN,Delhi,air,755.9,0.262,3.96,3060.22,Y
LANEI1171,LANE-01171,Central,DE,Pune,North,CN,Delhi,road,597.09,1.128,3.15,638.48,Y
LANEI1172,LANE-01172,Central,BR,Chicago,South,US,Munich,air,580.37,0.13,2.67,3456.95,Y
LANEI1173,LANE-01173,North,SG,Beijing,East,SG,Newark,sea,3187.9,7.579,13.01,902.84,N
LANEI1174,LANE-01174,West,MX,Austin,Central,CN,Hyderabad,sea,1209.37,8.118,12.03,303.5,N
LANEI1175,LANE-01175,East,US,Shizuoka,South,DE,Bangalore,rail,851.6,1.871,4.57,1259.15,Y
LANEI1176,LANE-01176,South,BR,Munich,East,BR,Shenzhen,sea,3025.44,8.906,11.23,949.02,N
LANEI1177,LANE-01177,South,CN,Mumbai,Central,IN,Chicago,sea,2978.09,8.169,10.83,487.48,N
LANEI1178,LANE-01178,South,US,Chennai,West,BR,Cologne,road,281.83,0.443,3.15,496.03,N
LANEI1179,LANE-01179,West,IN,Cologne,South,DE,Chennai,sea,824.23,7.892,11.24,1099.83,Y
LANEI1180,LANE-01180,West,BR,Austin,Central,IN,Chicago,sea,2143.35,8.557,13.91,1137.09,Y
LANEI1181,LANE-01181,West,US,Cologne,North,SG,Toronto,road,502.95,0.712,2.2,469.27,Y
LANEI1182,LANE-01182,Central,BR,Hyderabad,South,US,Bangalore,rail,1074.83,1.694,4.84,1305.27,Y
LANEI1183,LANE-01183,Central,IN,Frankfurt,South,CN,Bangalore,road,575.93,0.525,6.72,881.87,Y
LANEI1184,LANE-01184,West,US,Austin,Central,IN,Frankfurt,sea,2491.25,7.442,14.25,1836.34,Y
LANEI1185,LANE-01185,West,CN,Austin,East,IN,Shizuoka,road,577.53,0.799,1.64,875.1,Y
LANEI1186,LANE-01186,East,IN,Shanghai,South,MX,Bangalore,air,794.35,0.05,2.27,920.91,N
LANEI1187,LANE-01187,Central,CN,Pune,South,CN,Chennai,road,472.9,1.212,4.4,236.87,N
LANEI1188,LANE-01188,East,US,Shanghai,South,SG,Bangalore,rail,962.88,1.139,5.79,599.64,N
LANEI1189,LANE-01189,South,US,Bangalore,East,MX,Shenzhen,sea,2437.07,8.118,13.67,997.15,Y
LANEI1190,LANE-01190,North,SG,Beijing,East,CN,Newark,road,349.19,0.817,3.53,535.99,Y
LANEI1191,LANE-01191,East,US,Shanghai,East,MX,Shenzhen,road,499.7,0.62,4.77,803.71,Y
LANEI1192,LANE-01192,East,US,Shenzhen,North,BR,Toronto,rail,938.29,1.119,5.74,662.37,Y
LANEI1193,LANE-01193,North,IN,Beijing,South,US,Chennai,road,144.46,1.469,2.03,289.87,Y
LANEI1194,LANE-01194,South,CN,Bangalore,West,SG,Cologne,sea,3198.87,7.976,13.91,349.23,Y
LANEI1195,LANE-01195,East,US,Shenzhen,North,US,Toronto,sea,3542.3,8.37,12.52,477.01,N
LANEI1196,LANE-01196,East,DE,Shanghai,South,MX,Munich,air,791.77,0.135,0.94,555.2,Y
LANEI1197,LANE-01197,Central,SG,Chicago,East,CN,Shizuoka,road,673.52,1.51,2.63,584.61,Y
LANEI1198,LANE-01198,North,DE,Beijing,Central,IN,Frankfurt,air,739.03,0.374,1.55,4110.68,Y
LANEI1199,LANE-01199,Central,CN,Pune,East,MX,Newark,air,889.7,0.05,1.16,2833.36,Y
LANEI1200,LANE-01200,Central,CN,Pune,East,BR,Shenzhen,rail,886.61,2.433,7.03,627.25,N
