item_id,warehouse_id,location,country,region,city,capacity_sqft,capacity_pallets,capacity_volume_cbm,capabilities,temperature_zone,hazmat_capable,lead_time_days_receipt,lead_time_days_ship,last_mile_radius_km,automation_level
WARI0730,WH-00730,Main St 730,CN,Central,Chicago,50000.0,1972,11306.54,returns|kitting|cross-dock,ambient,N,1.98,1.38,36.23,semi-auto
WARI0731,WH-00731,Market Blvd 731,IN,South,Berlin,50000.0,1184,10073.29,returns,ambient,N,9.62,10.93,37.47,semi-auto
WARI0732,WH-00732,Industrial Rd 732,CN,North,Mumbai,50000.0,1542,13429.62,pick/pack|returns,frozen,Y,6.49,6.7,41.81,semi-auto
WARI0733,WH-00733,Industrial Rd 733,IN,East,Bangalore,50000.0,1191,10300.86,returns|VAS,chilled,N,0.75,1.88,49.25,semi-auto
WARI0734,WH-00734,Industrial Rd 734,MX,North,Pune,50000.0,1649,10553.29,kitting,chilled,N,8.97,7.64,47.9,semi-auto
WARI0735,WH-00735,Main St 735,BR,North,Mumbai,50000.0,1289,10929.48,returns|VAS,chilled,N,5.8,7.24,49.42,semi-auto
WARI0736,WH-00736,Main St 736,US,North,Bangalore,50000.0,1221,15003.53,kitting,ambient,N,6.04,5.06,43.56,semi-auto
WARI0737,WH-00737,Industrial Rd 737,CN,North,Pune,50000.0,1929,12786.82,cross-dock|pick/pack,ambient,N,7.18,8.01,31.94,full-auto
WARI0738,WH-00738,Main St 738,MX,East,Chennai,50000.0,1808,11036.36,VAS|kitting|returns,chilled,N,7.05,7.14,43.42,semi-auto
WARI0739,WH-00739,Market Blvd 739,CN,North,Chennai,50000.0,1467,11327.77,VAS|pick/pack|returns,chilled,Y,10.02,8.8,36.49,manual
WARI0740,WH-00740,Main St 740,MX,Central,Pune,50000.0,1175,15999.35,returns|kitting|VAS,chilled,N,7.87,8.3,41.8,full-auto
WARI0741,WH-00741,Harbor Way 741,MX,Central,Aurora,50000.0,1992,14808.9,cross-dock,ambient,N,7.51,10.25,47.22,semi-auto
WARI0742,WH-00742,Industrial Rd 742,SG,West,Austin,50000.0,1211,10922.97,kitting|VAS,chilled,N,4.17,5.1,26.31,full-auto
WARI0743,WH-00743,Industrial Rd 743,SG,West,Aurora,50000.0,1664,12239.3,returns|kitting|pick/pack,ambient,N,2.17,2.66,16.21,semi-auto
WARI0744,WH-00744,Main St 744,IN,Central,Frankfurt,50000.0,1199,14217.57,cross-dock|VAS,chilled,Y,5.19,6.63,36.7,full-auto
WARI0745,WH-00745,Main St 745,SG,Central,Austin,50000.0,1691,12676.85,VAS|cross-dock|pick/pack,ambient,N,12.37,11.09,43.19,manual
WARI0746,WH-00746,Industrial Rd 746,IN,North,Aurora,50000.0,1934,10780.19,returns,ambient,Y,7.81,5.62,43.08,manual
WARI0747,WH-00747,Main St 747,IN,West,Chennai,50000.0,1770,15395.7,kitting|pick/pack|returns,chilled,N,10.71,12.54,44.4,semi-auto
WARI0748,WH-00748,Harbor Way 748,US,North,Berlin,50000.0,1756,15510.59,returns|cross-dock|kitting,ambient,N,2.89,4.55,44.49,semi-auto
WARI0749,WH-00749,Industrial Rd 749,SG,East,Austin,50000.0,1883,13191.17,returns,ambient,N,9.36,7.24,21.01,semi-auto
WARI0750,WH-00750,Harbor Way 750,SG,South,Frankfurt,50000.0,1492,13316.02,kitting|VAS,ambient,N,12.2,10.3,32.46,manual
WARI0751,WH-00751,Harbor Way 751,DE,North,Chennai,50000.0,1429,12522.32,returns|VAS|pick/pack,chilled,N,4.46,6.16,28.51,full-auto
WARI0752,WH-00752,Main St 752,SG,North,Bangalore,50000.0,1161,11592.39,cross-dock,ambient,N,7.56,6.82,48.12,semi-auto
WARI0753,WH-00753,Harbor Way 753,US,North,Aurora,50000.0,1252,14281.69,kitting|VAS,ambient,N,7.24,6.17,43.36,manual
WARI0754,WH-00754,Industrial Rd 754,US,South,Austin,50000.0,1193,12380.81,kitting,ambient,N,7.36,7.22,22.96,semi-auto
WARI0755,WH-00755,Main St 755,BR,West,Austin,50000.0,1568,13298.74,VAS|kitting|pick/pack,chilled,N,3.16,5.29,44.86,semi-auto
WARI0756,WH-00756,Market Blvd 756,US,Central,Bangalore,50000.0,1223,12794.54,kitting|VAS|returns,ambient,N,3.03,4.95,19.16,manual
WARI0757,WH-00757,Main St 757,US,East,Pune,50000.0,1705,15465.59,VAS|kitting,chilled,N,6.48,8.83,51.36,semi-auto
WARI0758,WH-00758,Harbor Way 758,CN,North,Bangalore,50000.0,1426,10440.64,VAS|returns|kitting,frozen,N,9.51,9.25,34.33,semi-auto
WARI0759,WH-00759,Main St 759,BR,East,Pune,50000.0,1375,10078.03,VAS|pick/pack,ambient,N,7.15,7.24,54.21,semi-auto
WARI0760,WH-00760,Main St 760,US,West,Bangalore,50000.0,1266,10932.33,kitting|cross-dock,chilled,N,12.27,10.06,47.98,semi-auto
WARI0761,WH-00761,Harbor Way 761,IN,East,Frankfurt,50000.0,1878,12986.59,kitting,ambient,N,9.18,9.08,32.02,manual
WARI0762,WH-00762,Main St 762,DE,West,Mumbai,50000.0,1505,15962.33,kitting|VAS|pick/pack,frozen,Y,2.55,2.2,36.55,semi-auto
WARI0763,WH-00763,Industrial Rd 763,US,Central,Aurora,50000.0,1517,13149.28,VAS,ambient,N,6.44,6.17,51.85,semi-auto
WARI0764,WH-00764,Market Blvd 764,MX,East,Pune,50000.0,1321,11590.11,returns|cross-dock|kitting,chilled,N,9.38,8.89,29.31,manual
WARI0765,WH-00765,Industrial Rd 765,DE,Central,Chicago,50000.0,1441,15249.01,pick/pack|cross-dock,chilled,N,8.43,9.46,62.97,semi-auto
WARI0766,WH-00766,Harbor Way 766,CN,East,Frankfurt,50000.0,1223,12322.66,returns,ambient,Y,9.89,8.54,30.8,manual
WARI0767,WH-00767,Harbor Way 767,MX,North,Berlin,50000.0,1691,14668.0,cross-dock|VAS|kitting,ambient,N,13.77,11.43,23.61,manual
WARI0768,WH-00768,Harbor Way 768,CN,West,Austin,50000.0,1274,11445.98,cross-dock|VAS,ambient,N,1.12,3.05,25.7,manual
WARI0769,WH-00769,Harbor Way 769,CN,West,Aurora,50000.0,1305,15731.1,pick/pack|returns|kitting,chilled,N,6.74,5.92,40.62,semi-auto
WARI0770,WH-00770,Main St 770,IN,Central,Chennai,50000.0,1814,10962.41,returns,chilled,N,8.97,7.08,32.47,semi-auto
WARI0771,WH-00771,Industrial Rd 771,IN,West,Bangalore,50000.0,1393,12111.86,returns|VAS,ambient,N,4.72,4.6,15.54,manual
WARI0772,WH-00772,Industrial Rd 772,MX,Central,Chennai,50000.0,1267,14159.2,pick/pack,ambient,N,10.06,11.85,26.44,semi-auto
WARI0773,WH-00773,Market Blvd 773,US,Central,Pune,50000.0,1272,11060.0,returns,ambient,N,7.74,8.54,5.64,semi-auto
WARI0774,WH-00774,Harbor Way 774,SG,West,Frankfurt,50000.0,1800,11617.73,VAS,ambient,N,6.76,5.42,42.43,semi-auto
WARI0775,WH-00775,Industrial Rd 775,IN,Central,Berlin,50000.0,1309,13948.07,returns|pick/pack,ambient,N,7.12,7.89,34.05,manual
WARI0776,WH-00776,Industrial Rd 776,DE,East,Aurora,50000.0,1784,12723.94,cross-dock,chilled,N,6.47,7.55,23.25,full-auto
WARI0777,WH-00777,Main St 777,SG,Central,Mumbai,50000.0,1136,11885.46,pick/pack|cross-dock|VAS,chilled,N,1.33,0.57,44.17,manual
WARI0778,WH-00778,Industrial Rd 778,US,West,Berlin,50000.0,1468,16241.55,returns|kitting|VAS,ambient,N,0.01,2.65,47.04,full-auto
WARI0779,WH-00779,Main St 779,SG,West,Bangalore,50000.0,1534,15407.28,kitting|pick/pack,ambient,Y,5.51,5.16,37.92,semi-auto
WARI0780,WH-00780,Main St 780,IN,Central,Chicago,50000.0,1663,10743.36,VAS,ambient,N,10.41,9.22,29.06,manual
WARI0781,WH-00781,Market Blvd 781,SG,West,Austin,50000.0,1890,11931.88,pick/pack|cross-dock|kitting,ambient,N,11.34,11.15,35.48,manual
WARI0782,WH-00782,Industrial Rd 782,BR,East,Chicago,50000.0,1860,11486.75,kitting|returns,chilled,N,5.84,9.32,28.71,semi-auto
WARI0783,WH-00783,Harbor Way 783,CN,Central,Aurora,50000.0,1423,11990.73,kitting,ambient,N,3.56,4.58,19.53,semi-auto
WARI0784,WH-00784,Market Blvd 784,DE,Central,Frankfurt,50000.0,1880,13610.77,returns|kitting,ambient,N,9.85,9.74,24.55,semi-auto
WARI0785,WH-00785,Harbor Way 785,SG,South,Chennai,50000.0,1492,15632.61,kitting|VAS|pick/pack,ambient,N,8.83,10.09,40.04,semi-auto
WARI0786,WH-00786,Harbor Way 786,BR,West,Frankfurt,50000.0,1703,10611.24,returns,chilled,N,3.34,4.32,26.82,full-auto
WARI0787,WH-00787,Market Blvd 787,CN,Central,Pune,50000.0,1450,11301.34,returns|kitting,ambient,N,12.83,12.58,5.0,manual
WARI0788,WH-00788,Market Blvd 788,MX,North,Chennai,50000.0,1241,10477.02,pick/pack|VAS,ambient,N,8.0,6.14,35.78,manual
WARI0789,WH-00789,Industrial Rd 789,BR,Central,Chennai,50000.0,1154,14966.89,cross-dock,ambient,N,7.32,6.17,53.78,manual
WARI0790,WH-00790,Main St 790,MX,West,Pune,50000.0,1115,11245.0,kitting,frozen,N,10.42,9.12,35.17,semi-auto
WARI0791,WH-00791,Harbor Way 791,BR,South,Berlin,50000.0,1185,14971.68,VAS,chilled,N,9.36,8.39,30.02,full-auto
WARI0792,WH-00792,Industrial Rd 792,US,South,Aurora,50000.0,1511,14935.99,cross-dock,ambient,N,7.93,9.52,43.07,semi-auto
WARI0793,WH-00793,Main St 793,BR,West,Chennai,50000.0,1837,14325.18,cross-dock|kitting|VAS,chilled,N,9.75,7.54,28.93,manual
WARI0794,WH-00794,Main St 794,CN,North,Mumbai,50000.0,1313,12890.33,VAS|kitting|returns,chilled,N,19.06,19.09,31.1,manual
WARI0795,WH-00795,Industrial Rd 795,IN,South,Berlin,50000.0,1559,14188.93,cross-dock|pick/pack,ambient,N,3.8,5.06,25.23,full-auto
WARI0796,WH-00796,Main St 796,MX,East,Chennai,50000.0,1156,12572.89,returns,ambient,N,5.73,5.61,33.12,full-auto
WARI0797,WH-00797,Harbor Way 797,US,South,Bangalore,50000.0,1878,12859.66,kitting,ambient,N,8.18,9.92,28.81,semi-auto
WARI0798,WH-00798,Industrial Rd 798,CN,East,Berlin,50000.0,1272,10487.95,pick/pack|cross-dock,chilled,Y,1.88,0.77,33.89,full-auto
WARI0799,WH-00799,Harbor Way 799,CN,West,Chicago,50000.0,1845,10848.38,returns,ambient,N,7.11,7.33,28.73,manual
WARI0800,WH-00800,Main St 800,IN,South,Berlin,50000.0,1880,10948.38,pick/pack,chilled,N,5.72,5.14,32.77,semi-auto
WARI0801,WH-00801,Industrial Rd 801,IN,South,Frankfurt,50000.0,2000,12741.21,returns|kitting,ambient,N,4.16,5.52,53.07,semi-auto
WARI0802,WH-00802,Market Blvd 802,DE,South,Aurora,50000.0,1773,15225.32,VAS|pick/pack,ambient,N,7.94,6.07,36.73,manual
WARI0803,WH-00803,Main St 803,SG,East,Chicago,50000.0,1250,11577.55,VAS|returns,chilled,N,4.94,5.67,40.19,full-auto
WARI0804,WH-00804,Market Blvd 804,SG,South,Pune,50000.0,1331,11793.95,returns,ambient,N,6.82,6.0,22.72,full-auto
WARI0805,WH-00805,Industrial Rd 805,MX,Central,Berlin,50000.0,1816,11312.67,pick/pack|VAS,frozen,Y,8.93,7.04,38.41,semi-auto
WARI0806,WH-00806,Harbor Way 806,CN,East,Austin,50000.0,1358,11024.93,cross-dock|kitting|VAS,ambient,N,7.83,7.46,37.29,semi-auto
WARI0807,WH-00807,Harbor Way 807,DE,West,Chennai,50000.0,1326,10706.95,pick/pack|VAS,chilled,N,5.57,6.4,50.93,semi-auto
WARI0808,WH-00808,Main St 808,DE,East,Berlin,50000.0,1131,10555.1,pick/pack|returns,ambient,N,8.0,8.41,50.41,manual
WARI0809,WH-00809,Market Blvd 809,SG,North,Mumbai,50000.0,1483,10811.17,VAS,ambient,N,2.92,5.71,37.71,semi-auto
WARI0810,WH-00810,Main St 810,US,North,Bangalore,50000.0,1123,12680.51,kitting,ambient,Y,7.22,8.28,43.22,manual
WARI0811,WH-00811,Industrial Rd 811,DE,East,Berlin,50000.0,1343,11140.5,cross-dock|VAS|kitting,frozen,N,7.32,7.72,40.54,semi-auto
WARI0812,WH-00812,Industrial Rd 812,MX,West,Frankfurt,50000.0,1156,15562.93,cross-dock,ambient,N,6.45,6.99,22.55,full-auto
WARI0813,WH-00813,Market Blvd 813,MX,Central,Aurora,50000.0,1645,15180.6,VAS|pick/pack|kitting,ambient,N,6.73,6.02,20.09,semi-auto
WARI0814,WH-00814,Harbor Way 814,IN,East,Chennai,50000.0,1391,10858.8,pick/pack,ambient,N,4.42,3.85,38.86,semi-auto
WARI0815,WH-00815,Industrial Rd 815,IN,West,Austin,50000.0,1815,12593.97,returns|kitting,ambient,N,9.68,9.94,7.35,semi-auto
WARI0816,WH-00816,Harbor Way 816,DE,East,Chicago,50000.0,1659,12678.88,kitting|VAS|returns,chilled,N,5.41,5.93,36.84,manual
WARI0817,WH-00817,Main St 817,US,South,Bangalore,50000.0,1420,14609.2,returns,ambient,N,3.53,3.48,29.94,full-auto
WARI0818,WH-00818,Industrial Rd 818,CN,East,Mumbai,50000.0,1193,10198.07,cross-dock|VAS,frozen,N,0.94,1.53,39.07,full-auto
WARI0819,WH-00819,Market Blvd 819,US,North,Chennai,50000.0,1392,13713.23,cross-dock|returns|VAS,ambient,Y,9.13,10.8,36.27,semi-auto
WARI0820,WH-00820,Main St 820,CN,East,Berlin,50000.0,1684,11001.96,kitting|returns|VAS,ambient,N,2.67,1.99,29.55,semi-auto
WARI0821,WH-00821,Main St 821,BR,North,Austin,50000.0,1155,11765.89,VAS|returns,ambient,N,8.39,5.88,26.6,manual
WARI0822,WH-00822,Main St 822,SG,Central,Frankfurt,50000.0,1578,12205.7,cross-dock,frozen,N,6.91,6.98,43.57,full-auto
WARI0823,WH-00823,Market Blvd 823,SG,South,Chennai,50000.0,1170,16531.14,VAS,chilled,N,11.18,9.38,42.19,semi-auto
WARI0824,WH-00824,Market Blvd 824,SG,East,Chicago,50000.0,1767,14629.14,returns|cross-dock,chilled,N,5.01,4.35,54.27,semi-auto
WARI0825,WH-00825,Industrial Rd 825,DE,South,Pune,50000.0,1600,12755.63,kitting,chilled,N,10.91,9.88,36.6,semi-auto
WARI0826,WH-00826,Harbor Way 826,US,North,Mumbai,50000.0,1816,10091.84,VAS,ambient,N,5.48,4.17,20.8,semi-auto
WARI0827,WH-00827,Market Blvd 827,SG,North,Mumbai,50000.0,1785,10537.61,VAS|cross-dock|returns,chilled,N,7.94,8.22,9.8,full-auto
WARI0828,WH-00828,Industrial Rd 828,BR,North,Aurora,50000.0,1201,10063.07,pick/pack|VAS,chilled,N,8.77,10.43,47.49,manual
WARI0829,WH-00829,Main St 829,IN,West,Aurora,50000.0,1872,11284.08,returns|cross-dock|VAS,ambient,N,9.24,10.34,49.98,manual
WARI0830,WH-00830,Main St 830,BR,North,Chennai,50000.0,1391,16276.02,returns|VAS,chilled,Y,3.83,5.55,31.28,full-auto
WARI0831,WH-00831,Industrial Rd 831,US,East,Mumbai,50000.0,1411,13107.93,VAS|kitting,chilled,N,7.17,7.66,34.42,full-auto
WARI0832,WH-00832,Main St 832,US,West,Austin,50000.0,1307,10713.78,pick/pack,frozen,N,12.91,13.53,53.68,manual
WARI0833,WH-00833,Market Blvd 833,MX,North,Bangalore,50000.0,1908,12450.11,returns|cross-dock|pick/pack,frozen,Y,6.31,5.51,6.95,manual
WARI0834,WH-00834,Main St 834,BR,South,Chicago,50000.0,1390,13093.05,returns|cross-dock,ambient,N,4.31,5.17,35.13,full-auto
WARI0835,WH-00835,Main St 835,CN,West,Chennai,50000.0,1726,10004.98,VAS,ambient,N,8.22,8.72,32.81,semi-auto
WARI0836,WH-00836,Main St 836,BR,Central,Pune,50000.0,1183,15547.32,returns,ambient,N,6.79,6.73,27.02,semi-auto
WARI0837,WH-00837,Main St 837,DE,South,Mumbai,50000.0,1122,12754.84,returns,chilled,N,8.28,9.24,53.31,semi-auto
WARI0838,WH-00838,Main St 838,MX,North,Frankfurt,50000.0,1927,12518.38,returns,frozen,N,4.77,5.03,39.78,manual
WARI0839,WH-00839,Industrial Rd 839,MX,East,Chicago,50000.0,1595,13816.6,kitting|cross-dock|VAS,ambient,N,8.67,7.03,48.31,semi-auto
WARI0840,WH-00840,Market Blvd 840,SG,East,Berlin,50000.0,1353,10170.07,returns|pick/pack,ambient,N,1.72,4.55,25.8,semi-auto
WARI0841,WH-00841,Industrial Rd 841,CN,South,Aurora,50000.0,1934,13007.34,pick/pack|kitting,ambient,N,3.8,3.76,27.19,manual
WARI0842,WH-00842,Harbor Way 842,IN,North,Frankfurt,50000.0,1968,15727.58,VAS|returns,ambient,N,15.89,13.56,34.74,manual
WARI0843,WH-00843,Industrial Rd 843,BR,West,Berlin,50000.0,1208,11778.76,kitting,ambient,N,10.31,10.47,44.91,semi-auto
WARI0844,WH-00844,Harbor Way 844,SG,North,Frankfurt,50000.0,1776,11396.71,returns|VAS|cross-dock,ambient,N,14.47,14.66,30.39,semi-auto
WARI0845,WH-00845,Industrial Rd 845,MX,Central,Pune,50000.0,1131,12321.57,pick/pack|kitting,chilled,N,6.63,7.46,27.03,semi-auto
WARI0846,WH-00846,Industrial Rd 846,SG,Central,Bangalore,50000.0,1259,12030.41,cross-dock|pick/pack|returns,ambient,Y,4.15,5.27,35.54,manual
WARI0847,WH-00847,Market Blvd 847,SG,Central,Berlin,50000.0,1784,13010.1,returns|cross-dock|VAS,chilled,N,3.64,3.52,50.93,semi-auto
WARI0848,WH-00848,Market Blvd 848,SG,Central,Austin,50000.0,1473,12747.27,returns|kitting|pick/pack,chilled,N,5.44,6.26,39.72,full-auto
WARI0849,WH-00849,Industrial Rd 849,CN,West,Mumbai,50000.0,1378,10882.89,returns,chilled,N,6.94,7.41,33.82,semi-auto
WARI0850,WH-00850,Main St 850,CN,West,Pune,50000.0,1554,10114.59,kitting|pick/pack|cross-dock,ambient,N,7.13,6.91,32.15,semi-auto
WARI0851,WH-00851,Market Blvd 851,US,West,Mumbai,50000.0,1237,11452.39,kitting|cross-dock|pick/pack,chilled,N,3.14,7.13,49.58,full-auto
WARI0852,WH-00852,Industrial Rd 852,BR,South,Pune,50000.0,1728,15811.15,returns|kitting|pick/pack,chilled,Y,9.07,9.7,39.16,semi-auto
WARI0853,WH-00853,Market Blvd 853,IN,West,Chicago,50000.0,1122,15907.63,pick/pack|VAS,chilled,N,6.33,4.55,38.97,semi-auto
WARI0854,WH-00854,Harbor Way 854,IN,South,Austin,50000.0,1573,13510.94,VAS|returns|kitting,frozen,N,7.59,7.53,28.64,semi-auto
WARI0855,WH-00855,Industrial Rd 855,MX,Central,Pune,50000.0,1238,11599.49,kitting,chilled,N,8.7,5.39,40.54,semi-auto
WARI0856,WH-00856,Main St 856,IN,South,Austin,50000.0,1192,10613.71,returns,chilled,N,5.05,3.98,22.88,full-auto
WARI0857,WH-00857,Industrial Rd 857,DE,East,Mumbai,50000.0,1369,14456.15,VAS|cross-dock,frozen,Y,3.06,2.45,25.15,semi-auto
WARI0858,WH-00858,Main St 858,SG,South,Frankfurt,50000.0,1995,14266.17,cross-dock|returns,ambient,N,4.76,5.74,59.83,full-auto
WARI0859,WH-00859,Main St 859,MX,South,Chennai,50000.0,1324,11914.22,VAS|returns,chilled,N,10.33,9.34,53.4,semi-auto
WARI0860,WH-00860,Harbor Way 860,IN,Central,Pune,50000.0,1864,15198.6,pick/pack|returns|cross-dock,chilled,N,9.97,9.1,49.07,manual
WARI0861,WH-00861,Industrial Rd 861,DE,Central,Berlin,50000.0,1314,14311.61,pick/pack|cross-dock|VAS,chilled,N,4.43,5.57,53.65,semi-auto
WARI0862,WH-00862,Harbor Way 862,MX,North,Austin,50000.0,1996,10170.06,returns|kitting|VAS,chilled,N,3.33,2.36,48.43,semi-auto
WARI0863,WH-00863,Market Blvd 863,DE,South,Mumbai,50000.0,1483,15126.28,kitting,ambient,N,2.48,3.41,36.15,full-auto
WARI0864,WH-00864,Harbor Way 864,IN,Central,Bangalore,50000.0,1370,14826.32,returns|pick/pack|kitting,ambient,N,0.4,3.65,24.49,semi-auto
WARI0865,WH-00865,Harbor Way 865,CN,South,Mumbai,50000.0,1686,13604.68,pick/pack|cross-dock,ambient,N,7.25,9.76,47.32,semi-auto
WARI0866,WH-00866,Industrial Rd 866,BR,South,Pune,50000.0,1225,11348.76,cross-dock|pick/pack,ambient,Y,9.7,10.51,37.21,semi-auto
WARI0867,WH-00867,Harbor Way 867,DE,East,Austin,50000.0,1622,12014.25,kitting|VAS,chilled,N,6.47,4.1,40.93,full-auto
WARI0868,WH-00868,Industrial Rd 868,BR,Central,Austin,50000.0,1850,14856.83,kitting,chilled,N,7.13,7.61,43.96,full-auto
WARI0869,WH-00869,Market Blvd 869,SG,East,Berlin,50000.0,1892,10176.31,cross-dock|pick/pack,ambient,N,3.8,5.3,50.71,full-auto
WARI0870,WH-00870,Main St 870,BR,East,Berlin,50000.0,1196,14507.57,pick/pack|kitting,ambient,N,4.69,5.18,39.19,manual
WARI0871,WH-00871,Main St 871,US,East,Chicago,50000.0,1815,10698.46,cross-dock,ambient,Y,-0.41,1.3,44.7,manual
WARI0872,WH-00872,Harbor Way 872,BR,West,Aurora,50000.0,1684,12169.22,pick/pack|kitting,ambient,N,5.14,6.6,25.93,semi-auto
WARI0873,WH-00873,Market Blvd 873,DE,West,Berlin,50000.0,1695,10942.68,cross-dock|VAS|returns,chilled,N,5.01,7.34,37.09,semi-auto
WARI0874,WH-00874,Market Blvd 874,MX,South,Chicago,50000.0,1249,11434.26,VAS|cross-dock|pick/pack,ambient,N,8.4,9.98,30.24,manual
WARI0875,WH-00875,Harbor Way 875,US,East,Bangalore,50000.0,1165,10606.45,returns|VAS,frozen,N,4.63,6.11,23.11,semi-auto
WARI0876,WH-00876,Market Blvd 876,US,West,Bangalore,50000.0,1199,14580.71,kitting|VAS,frozen,N,5.93,5.18,34.96,manual
WARI0877,WH-00877,Main St 877,CN,East,Berlin,50000.0,1459,13476.94,returns|VAS|pick/pack,chilled,Y,6.17,6.64,24.16,semi-auto
WARI0878,WH-00878,Harbor Way 878,SG,South,Berlin,50000.0,1293,15873.16,pick/pack|VAS|kitting,ambient,N,7.34,10.35,49.18,full-auto
WARI0879,WH-00879,Main St 879,MX,Central,Pune,50000.0,1313,11827.79,kitting|VAS|returns,frozen,N,11.92,11.44,5.47,manual
WARI0880,WH-00880,Market Blvd 880,US,South,Chicago,50000.0,1558,12843.9,returns,ambient,N,7.19,8.61,23.53,manual
WARI0881,WH-00881,Main St 881,US,East,Bangalore,50000.0,1138,10479.68,cross-dock,ambient,N,0.46,2.06,23.04,full-auto
WARI0882,WH-00882,Harbor Way 882,SG,East,Berlin,50000.0,1694,13284.01,kitting|cross-dock|VAS,ambient,N,10.72,10.14,34.11,manual
WARI0883,WH-00883,Industrial Rd 883,CN,South,Chicago,50000.0,1590,14371.93,cross-dock|returns,ambient,N,3.99,2.0,27.61,semi-auto
WARI0884,WH-00884,Market Blvd 884,CN,South,Bangalore,50000.0,1301,13815.15,returns|cross-dock|VAS,frozen,N,11.62,11.37,41.54,semi-auto
WARI0885,WH-00885,Industrial Rd 885,CN,North,Mumbai,50000.0,1200,14455.61,cross-dock|kitting|returns,chilled,N,6.25,7.2,32.62,semi-auto
WARI0886,WH-00886,Harbor Way 886,DE,West,Frankfurt,50000.0,1176,10322.29,pick/pack,ambient,N,1.2,2.8,33.14,semi-auto
WARI0887,WH-00887,Main St 887,IN,Central,Chennai,50000.0,1724,12831.43,kitting,chilled,Y,6.32,7.75,35.17,semi-auto
WARI0888,WH-00888,Harbor Way 888,DE,South,Bangalore,50000.0,1749,10734.96,returns|kitting|cross-dock,ambient,N,10.34,8.07,37.52,manual
WARI0889,WH-00889,Main St 889,CN,East,Berlin,50000.0,1156,15021.36,VAS|cross-dock,ambient,N,4.52,5.74,28.03,full-auto
WARI0890,WH-00890,Harbor Way 890,DE,South,Austin,50000.0,1602,11562.51,VAS|kitting,ambient,N,2.26,0.99,63.17,full-auto
WARI0891,WH-00891,Harbor Way 891,US,Central,Aurora,50000.0,1555,12771.3,kitting|pick/pack,ambient,N,1.76,4.93,30.26,full-auto
WARI0892,WH-00892,Industrial Rd 892,US,North,Chicago,50000.0,1330,11645.06,returns,ambient,N,11.22,9.92,29.09,manual
WARI0893,WH-00893,Industrial Rd 893,US,North,Mumbai,50000.0,1443,16178.64,VAS|returns|pick/pack,frozen,N,6.56,7.86,25.61,full-auto
WARI0894,WH-00894,Main St 894,MX,North,Mumbai,50000.0,1251,12213.54,cross-dock|VAS|returns,frozen,Y,8.0,7.8,30.17,semi-auto
WARI0895,WH-00895,Industrial Rd 895,DE,East,Chennai,50000.0,1145,13294.7,pick/pack|VAS,frozen,N,11.35,9.68,35.21,manual
WARI0896,WH-00896,Market Blvd 896,DE,South,Aurora,50000.0,1356,16187.06,cross-dock,ambient,N,5.79,7.4,28.17,full-auto
WARI0897,WH-00897,Harbor Way 897,SG,East,Pune,50000.0,1495,10798.85,cross-dock|returns,chilled,Y,13.87,11.84,31.53,manual
WARI0898,WH-00898,Market Blvd 898,IN,East,Chicago,50000.0,1731,15150.46,kitting|pick/pack|cross-dock,ambient,N,10.36,8.92,32.42,semi-auto
WARI0899,WH-00899,Harbor Way 899,MX,Central,Mumbai,50000.0,1626,12003.91,cross-dock|kitting|pick/pack,chilled,N,4.77,5.7,49.28,semi-auto
WARI0900,WH-00900,Main St 900,MX,East,Austin,50000.0,1902,14974.4,cross-dock|returns,ambient,N,13.09,13.53,43.15,semi-auto
WARI0901,WH-00901,Industrial Rd 901,CN,East,Chicago,50000.0,1153,11935.55,VAS,chilled,N,6.03,4.78,38.01,semi-auto
WARI0902,WH-00902,Harbor Way 902,US,South,Austin,50000.0,1743,12652.35,VAS|kitting|cross-dock,chilled,Y,2.53,5.26,61.15,full-auto
WARI0903,WH-00903,Main St 903,CN,South,Aurora,50000.0,1696,11398.39,pick/pack|kitting|VAS,chilled,N,7.56,7.53,40.16,manual
WARI0904,WH-00904,Market Blvd 904,US,West,Bangalore,50000.0,1753,10793.03,pick/pack,chilled,N,8.3,7.48,45.23,semi-auto
WARI0905,WH-00905,Main St 905,CN,South,Aurora,50000.0,1921,13353.59,kitting|pick/pack|cross-dock,chilled,N,4.02,3.37,47.09,semi-auto
WARI0906,WH-00906,Market Blvd 906,SG,South,Austin,50000.0,1986,11762.28,pick/pack|VAS|returns,ambient,N,6.43,9.43,40.66,full-auto
WARI0907,WH-00907,Industrial Rd 907,BR,South,Mumbai,50000.0,1696,10050.48,kitting,ambient,N,2.39,4.12,41.39,manual
WARI0908,WH-00908,Market Blvd 908,CN,North,Pune,50000.0,1524,14943.66,cross-dock,ambient,N,6.07,8.08,41.34,full-auto
WARI0909,WH-00909,Market Blvd 909,BR,South,Mumbai,50000.0,1301,16152.29,returns|VAS,ambient,N,10.02,7.97,38.41,manual
WARI0910,WH-00910,Main St 910,IN,West,Bangalore,50000.0,1378,11116.23,VAS|pick/pack|returns,chilled,N,11.95,10.89,53.16,semi-auto
WARI0911,WH-00911,Main St 911,MX,Central,Chicago,50000.0,1732,11385.96,returns|cross-dock|kitting,ambient,N,1.95,0.48,44.35,full-auto
WARI0912,WH-00912,Industrial Rd 912,US,North,Frankfurt,50000.0,1519,16352.0,cross-dock|pick/pack,ambient,N,7.62,8.3,25.93,semi-auto
